DateTime_Hour,Bid1_Price,Bid1_Volume,Ask1_Price,Ask1_Volume,Bid2_Price,Bid2_Volume,Ask2_Price,Ask2_Volume,Mid-Price,Bid_Ask_Spread,Market_Depth_Bid,Market_Depth_Ask,Historical_Volatility,Total_volume,Cumulative_Volume_Difference,Total_Volume_Change_Corrected,Order_imbalance,Weighted_Avg_Price,Weighted_Avg_Price.1,Trade_Volume,Trade_Price_Mean
2025-03-31 07:00:00,149.41,75621.0,195.61,47275.0,144.64,86603.0,251.94,49860.0,172.51,46.21,162224.0,97135.0,15.17,259359,65089.0,593.0,0.19,136.75,157.0,2864.0,150.47
2025-03-31 08:00:00,148.68,162486.0,200.68,101694.0,142.66,179139.0,261.6,103460.0,174.68,51.99,341625.0,205154.0,17.35,546779,136471.0,897.5,0.19,135.75,157.0,6032.0,149.83
2025-03-31 09:00:00,148.61,177566.0,199.35,106950.0,142.91,183105.0,267.53,108075.0,173.98,50.74,360671.0,215025.0,17.32,575696,145646.0,321.5,0.19,136.0,155.0,6057.0,149.37
2025-03-31 10:00:00,147.36,181639.0,199.29,103418.0,142.52,188199.0,268.16,106904.0,173.33,51.93,369838.0,210322.0,16.78,580160,159516.0,-859.5,0.22,134.0,154.0,6210.0,147.8
2025-03-31 11:00:00,146.55,177758.0,197.86,103447.0,141.61,174565.0,260.61,105623.0,172.2,51.31,352323.0,209070.0,17.23,561393,143253.0,-316.5,0.18,133.0,153.0,5997.0,146.96
2025-03-31 12:00:00,146.32,177060.0,199.75,105132.0,141.41,176268.0,259.47,107442.0,173.03,53.43,353328.0,212574.0,17.06,565902,140754.0,-37.0,0.19,133.33,154.0,6022.0,146.87
2025-03-31 13:00:00,145.51,167088.0,200.53,100406.0,140.54,179382.0,268.65,103384.0,173.02,55.02,346470.0,203790.0,17.91,550260,142680.0,-622.0,0.19,133.0,152.0,5956.0,145.81
2025-03-31 14:00:00,144.28,181222.0,197.37,104800.0,140.18,188978.0,259.21,107300.0,170.83,53.09,370200.0,212100.0,16.97,582300,158100.0,905.5,0.21,130.6,151.0,5939.0,144.63
2025-03-31 15:00:00,144.21,174306.0,195.65,103125.0,139.25,177014.0,255.52,107250.0,169.93,51.43,351320.0,210375.0,16.42,561695,140945.0,549.5,0.18,130.71,151.0,5906.0,144.5
2025-04-01 07:00:00,142.97,67383.0,196.43,46399.0,137.92,73497.0,259.6,47526.0,169.7,53.46,140880.0,93925.0,17.43,234805,46955.0,1746.5,0.13,131.0,150.0,2933.0,143.94
2025-04-01 08:00:00,143.48,136897.0,196.68,87751.0,138.75,146583.0,263.25,88647.0,170.08,53.2,283480.0,176398.0,18.22,459878,107082.0,-332.5,0.17,130.0,150.0,5705.0,144.13
2025-04-01 09:00:00,143.35,167824.0,194.41,101384.0,139.14,170081.0,262.99,102728.0,168.88,51.06,337905.0,204112.0,17.13,542017,133793.0,-197.0,0.18,131.0,149.0,6216.0,143.82
2025-04-01 10:00:00,142.29,167381.0,192.04,100442.0,138.53,159638.0,261.04,103706.0,167.17,49.75,327019.0,204148.0,16.57,531167,122871.0,1253.0,0.17,128.0,148.4,6261.0,142.74
2025-04-01 11:00:00,141.87,172930.0,197.12,99207.0,137.76,166755.0,266.08,100417.0,169.5,55.25,339685.0,199624.0,18.15,539309,140061.0,-1002.0,0.19,128.0,149.0,6211.0,142.26
2025-04-01 12:00:00,141.84,166331.0,195.95,101378.0,137.7,168862.0,259.41,102892.0,168.9,54.11,335193.0,204270.0,17.62,539463,130923.0,-976.0,0.18,128.0,148.0,6200.0,142.18
2025-04-01 13:00:00,140.93,166020.0,196.1,99090.0,137.04,163039.0,259.76,101753.0,168.52,55.17,329059.0,200843.0,18.52,529902,128216.0,1144.0,0.18,127.0,147.0,6076.0,141.39
2025-04-01 14:00:00,140.8,165085.0,195.8,99531.0,136.7,170331.0,256.01,101669.0,168.3,55.0,335416.0,201200.0,17.49,536616,134216.0,130.5,0.18,128.0,147.0,6101.0,141.09
2025-04-01 15:00:00,140.14,151525.0,198.59,98893.0,135.84,165773.0,265.86,100617.0,169.36,58.45,317298.0,199510.0,19.3,516808,117788.0,2068.5,0.16,128.5,147.0,6139.0,140.45
2025-04-02 07:00:00,140.72,94371.0,182.4,53327.0,135.99,96589.0,241.75,53091.0,161.56,41.67,190960.0,106418.0,13.59,297378,84542.0,-652.0,0.2,127.0,147.0,3026.0,141.12
2025-04-02 08:00:00,141.73,165152.0,196.11,104720.0,136.82,196571.0,257.73,103712.0,168.92,54.37,361723.0,208432.0,16.72,570155,153291.0,-355.0,0.2,127.0,150.0,6024.0,142.07
2025-04-02 09:00:00,142.53,174486.0,199.32,103277.0,137.3,201346.0,265.46,102355.0,170.92,56.79,375832.0,205632.0,18.04,581464,170200.0,-2146.0,0.21,129.0,149.43,6064.0,143.01
2025-04-02 10:00:00,143.8,171151.0,201.35,101780.0,138.76,196951.0,266.03,104767.0,172.58,57.55,368102.0,206547.0,18.28,574649,161555.0,-419.0,0.21,130.0,151.0,6110.0,144.12
2025-04-02 11:00:00,144.2,176404.0,202.49,100286.0,138.7,191483.0,269.9,100506.0,173.35,58.29,367887.0,200792.0,18.77,568679,167095.0,1000.0,0.22,131.0,151.0,5996.0,144.76
2025-04-02 12:00:00,145.72,182528.0,199.27,106304.0,140.83,194615.0,261.28,105456.0,172.49,53.55,377143.0,211760.0,17.38,588903,165383.0,-622.0,0.21,130.0,153.0,6120.0,146.25
2025-04-02 13:00:00,148.53,166116.0,203.83,102750.0,143.33,179332.0,270.21,102387.0,176.18,55.3,345448.0,205137.0,18.72,550585,140311.0,-723.0,0.2,135.33,156.0,6226.0,149.1
2025-04-02 14:00:00,150.98,170534.0,206.69,95795.0,145.67,183291.0,271.25,98383.0,178.84,55.71,353825.0,194178.0,17.61,548003,159647.0,-130.0,0.23,137.0,159.0,5904.0,151.87
2025-04-02 15:00:00,151.57,159046.0,206.16,87973.0,145.45,178967.0,277.29,88561.0,178.86,54.59,338013.0,176534.0,18.86,514547,161479.0,1757.0,0.23,138.0,159.0,5723.0,152.8
2025-04-03 07:00:00,153.92,84195.0,208.26,52350.0,149.19,95819.0,276.14,52530.0,181.09,54.34,180014.0,104880.0,19.06,284894,75134.0,709.0,0.19,141.0,161.0,3013.0,154.42
2025-04-03 08:00:00,154.51,169144.0,206.95,106932.0,149.52,186773.0,269.42,107285.0,180.73,52.44,355917.0,214217.0,16.64,570134,141700.0,-139.0,0.19,140.0,161.0,5967.0,155.01
2025-04-03 09:00:00,154.81,181053.0,206.73,105023.0,149.98,189032.0,271.6,107525.0,180.77,51.92,370085.0,212548.0,17.0,582633,157537.0,550.0,0.2,142.5,162.0,6216.0,155.33
2025-04-03 10:00:00,155.22,171859.0,206.49,101281.0,150.0,191244.0,269.76,102221.0,180.85,51.27,363103.0,203502.0,17.03,566605,159601.0,390.0,0.21,141.0,163.0,6100.0,155.69
2025-04-03 11:00:00,154.75,164758.0,210.48,102209.0,149.05,176739.0,274.76,104408.0,182.62,55.73,341497.0,206617.0,17.71,548114,134880.0,932.0,0.18,141.0,162.0,6030.0,155.29
2025-04-03 12:00:00,154.26,176184.0,206.89,105448.0,148.7,191638.0,272.96,105908.0,180.57,52.63,367822.0,211356.0,18.13,579178,156466.0,-1776.0,0.2,140.0,162.0,6116.0,155.07
2025-04-03 13:00:00,155.08,179002.0,209.82,104927.0,150.42,195933.0,271.3,105077.0,182.45,54.74,374935.0,210004.0,17.48,584939,164931.0,-154.0,0.21,140.0,162.0,6103.0,155.65
2025-04-03 14:00:00,155.25,173411.0,206.93,100715.0,150.46,194547.0,268.91,102041.0,181.09,51.69,367958.0,202756.0,17.14,570714,165202.0,503.0,0.23,140.0,163.0,6076.0,155.91
2025-04-03 15:00:00,156.8,162061.0,212.73,91979.0,151.91,175363.0,277.65,93498.0,184.76,55.93,337424.0,185477.0,17.38,522901,151947.0,3661.0,0.22,144.0,164.0,5821.0,157.77
2025-04-04 07:00:00,157.73,77218.0,210.01,52938.0,150.15,88717.0,274.5,52961.0,183.87,52.28,165935.0,105899.0,19.11,271834,60036.0,917.0,0.14,147.0,167.0,3208.0,159.23
2025-04-04 08:00:00,158.87,151436.0,211.26,100686.0,152.37,159282.0,274.35,104338.0,185.07,52.39,310718.0,205024.0,17.61,515742,105694.0,452.0,0.14,146.33,169.0,6149.0,160.31
2025-04-04 09:00:00,160.22,136586.0,211.91,85024.0,153.03,147552.0,273.3,86669.0,186.06,51.69,284138.0,171693.0,17.26,455831,112445.0,1441.0,0.18,148.0,170.0,5713.0,162.15
2025-04-04 10:00:00,159.95,163873.0,214.29,99927.0,153.89,173628.0,279.73,101952.0,187.12,54.34,337501.0,201879.0,17.45,539380,135622.0,2046.0,0.19,148.0,169.0,6455.0,160.99
2025-04-04 11:00:00,157.72,166655.0,213.92,101910.0,151.75,165710.0,275.78,104871.0,185.82,56.2,332365.0,206781.0,17.9,539146,125584.0,705.0,0.17,146.0,166.0,6434.0,158.79
2025-04-04 12:00:00,155.19,167721.0,211.55,103959.0,149.31,190001.0,274.68,104367.0,183.37,56.36,357722.0,208326.0,17.5,566048,149396.0,-85.0,0.19,142.0,163.0,6309.0,155.81
2025-04-04 13:00:00,153.04,153126.0,209.76,98777.0,148.19,158184.0,275.36,99451.0,181.4,56.72,311310.0,198228.0,18.38,509538,113082.0,-73.0,0.16,142.85,160.0,6031.0,153.53
2025-04-04 14:00:00,152.63,165158.0,209.9,100300.0,147.59,168418.0,275.84,102481.0,181.27,57.28,333576.0,202781.0,18.22,536357,130795.0,831.0,0.18,142.0,159.0,5953.0,152.96
2025-04-04 15:00:00,151.82,162195.0,210.37,104296.0,146.79,170232.0,272.96,105634.0,181.1,58.55,332427.0,209930.0,17.38,542357,122497.0,-1540.0,0.16,139.0,159.0,6097.0,152.19
2025-04-07 07:00:00,150.42,80790.0,203.9,52887.0,145.73,90708.0,265.04,54715.0,177.16,53.48,171498.0,107602.0,18.15,279100,63896.0,5.5,0.18,139.0,156.0,2837.0,150.57
2025-04-07 08:00:00,151.28,167093.0,208.54,101244.0,146.8,186560.0,269.41,104329.0,179.91,57.27,353653.0,205573.0,17.75,559226,148080.0,647.0,0.2,137.0,157.0,5767.0,151.77
2025-04-07 09:00:00,152.83,177142.0,206.67,105239.0,147.94,192222.0,269.92,106242.0,179.75,53.84,369364.0,211481.0,18.16,580845,157883.0,218.0,0.2,137.0,159.0,5904.0,153.5
2025-04-07 10:00:00,153.9,169586.0,204.19,107344.0,148.04,188924.0,270.79,109503.0,179.04,50.3,358510.0,216847.0,16.8,575357,141663.0,977.0,0.18,141.0,162.0,6160.0,154.95
2025-04-07 11:00:00,157.0,175809.0,210.1,103256.0,152.27,198541.0,274.5,104718.0,183.55,53.1,374350.0,207974.0,17.59,582324,166376.0,-15.0,0.22,143.0,163.0,6018.0,157.71
2025-04-07 12:00:00,158.15,197244.0,209.14,107444.0,153.44,212683.0,270.06,110083.0,183.64,50.99,409927.0,217527.0,16.74,627454,192400.0,-615.5,0.24,143.0,165.0,6185.0,158.87
2025-04-07 13:00:00,160.26,177877.0,211.38,106027.0,154.1,191671.0,276.31,109589.0,185.82,51.11,369548.0,215616.0,17.03,585164,153932.0,230.0,0.19,145.0,171.0,6388.0,161.38
2025-04-07 14:00:00,164.02,147377.0,212.91,92842.0,157.51,161058.0,271.63,96064.0,188.47,48.9,308435.0,188906.0,15.97,497341,119529.0,3980.0,0.17,151.0,173.0,5759.0,165.89
2025-04-07 15:00:00,163.99,170384.0,216.58,106285.0,158.57,187292.0,275.01,108601.0,190.28,52.59,357676.0,214886.0,16.55,572562,142790.0,2182.5,0.18,150.0,172.0,6103.0,165.3
2025-04-08 07:00:00,161.81,80646.0,213.48,49037.0,155.81,83379.0,272.35,50326.0,187.64,51.67,164025.0,99363.0,18.38,263388,64662.0,1628.0,0.17,148.0,169.0,2999.0,163.05
2025-04-08 08:00:00,161.55,164946.0,211.27,100959.0,155.83,187904.0,279.24,102722.0,186.41,49.72,352850.0,203681.0,17.4,556531,149169.0,596.0,0.2,149.2,169.0,6343.0,162.59
2025-04-08 09:00:00,161.24,154090.0,212.82,96522.0,154.66,162905.0,275.87,98025.0,187.03,51.58,316995.0,194547.0,17.03,511542,122448.0,233.0,0.18,148.0,169.33,6171.0,162.85
2025-04-08 10:00:00,162.26,149027.0,215.53,90008.0,156.72,148783.0,282.41,93155.0,188.89,53.27,297810.0,183163.0,17.54,480973,114647.0,1574.0,0.18,148.0,170.0,5945.0,163.36
2025-04-08 11:00:00,161.6,162340.0,214.56,97332.0,156.46,180416.0,279.15,99525.0,188.08,52.95,342756.0,196857.0,17.7,539613,145899.0,-133.0,0.2,148.43,169.0,6177.0,162.35
2025-04-08 12:00:00,159.43,159764.0,211.81,100143.0,153.57,174761.0,278.67,102015.0,185.62,52.38,334525.0,202158.0,17.24,536683,132367.0,-762.0,0.18,147.0,168.0,6223.0,160.33
2025-04-08 13:00:00,158.93,158885.0,215.74,99596.0,153.55,172693.0,285.33,103204.0,187.33,56.81,331578.0,202800.0,19.16,534378,128778.0,446.0,0.17,146.0,166.0,6206.0,159.67
2025-04-08 14:00:00,158.97,157974.0,213.82,98963.0,153.78,164080.0,277.09,100410.0,186.4,54.85,322054.0,199373.0,17.62,521427,122681.0,50.0,0.17,145.0,166.0,6152.0,159.83
2025-04-08 15:00:00,158.29,153046.0,212.94,100697.0,152.78,165980.0,283.04,101834.0,185.61,54.65,319026.0,202531.0,18.66,521557,116495.0,-87.0,0.16,144.0,166.0,6211.0,159.24
2025-04-09 07:00:00,155.16,68920.0,194.32,43814.0,147.92,68735.0,251.39,43986.0,174.74,39.16,137655.0,87800.0,16.32,225455,49855.0,2962.0,0.16,144.0,165.0,2922.0,157.12
2025-04-09 08:00:00,154.41,162352.0,207.47,90288.0,147.46,153869.0,278.71,93227.0,180.94,53.06,316221.0,183515.0,18.86,499736,132706.0,2984.0,0.19,141.0,163.0,5903.0,156.05
2025-04-09 09:00:00,154.78,168767.0,207.22,104135.0,149.77,171703.0,270.19,107559.0,181.0,52.44,340470.0,211694.0,17.62,552164,128776.0,1250.5,0.17,141.0,162.0,6276.0,155.52
2025-04-09 10:00:00,152.68,172922.0,202.15,106043.0,146.98,175864.0,267.65,108748.0,177.41,49.47,348786.0,214791.0,16.67,563577,133995.0,-89.5,0.18,139.0,161.0,6424.0,153.56
2025-04-09 11:00:00,150.48,166446.0,207.08,101636.0,145.29,172152.0,273.43,103678.0,178.78,56.6,338598.0,205314.0,18.97,543912,133284.0,1245.0,0.18,138.0,157.0,6256.0,151.23
2025-04-09 12:00:00,149.04,172913.0,204.85,103621.0,144.36,172119.0,268.1,104990.0,176.94,55.8,345032.0,208611.0,17.83,553643,136421.0,-1764.0,0.18,137.0,156.0,6093.0,149.59
2025-04-09 13:00:00,146.62,163807.0,203.89,102180.0,141.12,168380.0,271.27,104927.0,175.25,57.27,332187.0,207107.0,18.3,539294,125080.0,697.0,0.16,135.0,155.0,6131.0,147.26
2025-04-09 14:00:00,144.45,171598.0,200.87,103364.0,140.73,176445.0,265.16,104204.0,172.66,56.43,348043.0,207568.0,18.45,555611,140475.0,1661.0,0.18,133.0,150.0,5893.0,144.65
2025-04-09 15:00:00,142.33,159577.0,199.79,101265.0,137.7,165259.0,264.47,103275.0,171.06,57.46,324836.0,204540.0,18.86,529376,120296.0,509.0,0.15,131.0,149.0,5860.0,142.75
2025-04-10 07:00:00,139.72,75973.0,191.11,48641.0,132.99,80279.0,260.73,49127.0,165.41,51.39,156252.0,97768.0,17.84,254020,58484.0,198.0,0.17,127.8,147.0,3026.0,140.68
2025-04-10 08:00:00,140.27,181678.0,191.11,107776.0,135.91,216113.0,260.23,109057.0,165.69,50.84,397791.0,216833.0,16.43,614624,180958.0,844.5,0.21,128.4,147.0,6322.0,140.85
2025-04-10 09:00:00,140.5,174377.0,192.45,104849.0,135.91,189924.0,256.82,106796.0,166.48,51.94,364301.0,211645.0,17.11,575946,152656.0,-1567.5,0.2,128.0,147.0,6141.0,141.16
2025-04-10 10:00:00,140.44,196424.0,195.55,105899.0,136.05,212527.0,256.9,106237.0,168.0,55.11,408951.0,212136.0,17.57,621087,196815.0,900.5,0.23,127.0,147.0,6275.0,141.0
2025-04-10 11:00:00,139.88,167874.0,193.58,98037.0,134.71,188823.0,258.63,101380.0,166.73,53.7,356697.0,199417.0,17.56,556114,157280.0,-998.5,0.21,128.0,147.0,6099.0,140.87
2025-04-10 12:00:00,139.5,180824.0,194.2,108989.0,134.75,199583.0,252.64,109617.0,166.85,54.7,380407.0,218606.0,16.99,599013,161801.0,-716.5,0.19,127.0,146.0,6260.0,140.19
2025-04-10 13:00:00,140.58,188795.0,192.29,102690.0,135.97,209510.0,257.11,105566.0,166.44,51.71,398305.0,208256.0,17.16,606561,190049.0,-61.5,0.22,128.25,147.0,6278.0,141.26
2025-04-10 14:00:00,139.23,185485.0,196.01,105949.0,134.79,217251.0,261.16,108626.0,167.62,56.78,402736.0,214575.0,18.84,617311,188161.0,-253.0,0.23,127.43,146.0,6281.0,139.85
2025-04-10 15:00:00,141.06,173612.0,190.3,101841.0,136.51,205454.0,261.73,101433.0,165.68,49.24,379066.0,203274.0,17.08,582340,175792.0,-1342.5,0.23,129.0,148.0,6017.0,141.76
2025-04-11 07:00:00,142.46,70279.0,197.29,50402.0,138.11,70690.0,258.45,51600.0,169.87,54.83,140969.0,102002.0,18.95,242971,38967.0,-317.0,0.12,130.0,148.0,2840.0,142.62
2025-04-11 08:00:00,143.63,158646.0,194.3,105944.0,139.31,160246.0,255.3,106522.0,168.97,50.67,318892.0,212466.0,17.56,531358,106426.0,-0.5,0.14,130.0,150.0,5867.0,144.0
2025-04-11 09:00:00,146.31,168303.0,199.77,104830.0,142.11,163523.0,264.87,106466.0,173.04,53.45,331826.0,211296.0,17.14,543122,120530.0,493.5,0.16,132.0,152.0,5917.0,146.57
2025-04-11 10:00:00,145.76,158000.0,200.45,101195.0,141.73,161284.0,264.06,99682.0,173.11,54.7,319284.0,200877.0,17.66,520161,118407.0,-50.0,0.17,132.0,152.0,5801.0,146.11
2025-04-11 11:00:00,147.97,158644.0,198.43,102324.0,143.6,161028.0,263.36,103992.0,173.2,50.46,319672.0,206316.0,17.15,525988,113356.0,517.0,0.15,133.0,156.0,6015.0,148.28
2025-04-11 12:00:00,150.91,165568.0,200.29,109898.0,146.72,169407.0,260.86,109825.0,175.6,49.38,334975.0,219723.0,16.02,554698,115252.0,-533.5,0.14,136.0,157.0,6156.0,151.27
2025-04-11 13:00:00,149.91,150571.0,201.6,108252.0,145.43,157473.0,262.52,107986.0,175.76,51.68,308044.0,216238.0,17.87,524282,91806.0,288.5,0.11,135.0,156.0,6195.0,150.3
2025-04-11 14:00:00,150.08,160291.0,201.83,106785.0,145.01,161789.0,264.87,109449.0,175.96,51.75,322080.0,216234.0,17.16,538314,105846.0,-253.0,0.14,135.0,157.0,6066.0,150.74
2025-04-11 15:00:00,151.47,141302.0,202.18,90875.0,146.66,138472.0,263.17,91922.0,176.82,50.71,279774.0,182797.0,16.43,462571,96977.0,-764.5,0.16,138.0,159.0,5585.0,152.6
2025-04-14 07:00:00,148.76,60655.0,189.42,38545.0,143.02,61774.0,250.8,38351.0,169.09,40.66,122429.0,76896.0,14.71,199325,45533.0,1169.5,0.17,138.0,158.0,2409.0,150.78
2025-04-14 08:00:00,148.94,156958.0,201.76,99132.0,144.31,162564.0,269.11,99336.0,175.35,52.81,319522.0,198468.0,18.1,517990,121054.0,1051.0,0.18,135.0,157.0,6049.0,149.74
2025-04-14 09:00:00,145.93,160878.0,199.33,104033.0,140.9,167772.0,266.62,107040.0,172.63,53.4,328650.0,211073.0,17.06,539723,117577.0,-1737.0,0.15,132.0,154.0,6139.0,146.58
2025-04-14 10:00:00,144.82,168199.0,199.85,104213.0,140.79,171699.0,264.65,106549.0,172.33,55.02,339898.0,210762.0,17.66,550660,129136.0,-1351.5,0.16,131.8,152.0,6215.0,145.27
2025-04-14 11:00:00,142.47,163647.0,193.0,107390.0,138.49,166163.0,254.56,106281.0,167.73,50.53,329810.0,213671.0,16.63,543481,116139.0,-809.5,0.16,129.33,150.0,6229.0,142.81
2025-04-14 12:00:00,141.95,159597.0,196.31,103363.0,137.39,163840.0,258.09,103747.0,169.13,54.36,323437.0,207110.0,18.4,530547,116327.0,68.0,0.16,129.0,148.0,6088.0,142.31
2025-04-14 13:00:00,140.97,165915.0,192.64,101489.0,137.22,171215.0,259.03,102200.0,166.8,51.68,337130.0,203689.0,17.31,540819,133441.0,21.5,0.18,128.14,147.0,6101.0,141.32
2025-04-14 14:00:00,140.58,161270.0,197.24,100599.0,136.63,172571.0,259.63,100434.0,168.91,56.66,333841.0,201033.0,17.79,534874,132808.0,216.5,0.19,126.57,146.0,6122.0,140.82
2025-04-14 15:00:00,141.18,159783.0,195.76,101839.0,136.34,154671.0,264.5,104190.0,168.47,54.59,314454.0,206029.0,17.59,520483,108425.0,-346.0,0.15,127.0,148.0,5970.0,141.72
2025-04-15 07:00:00,140.21,78705.0,195.95,49603.0,135.27,86387.0,257.31,49059.0,168.08,55.74,165092.0,98662.0,17.75,263754,66430.0,206.0,0.2,127.0,147.0,2977.0,140.79
2025-04-15 08:00:00,140.69,182040.0,197.81,98967.0,136.6,185100.0,262.97,99594.0,169.25,57.12,367140.0,198561.0,18.8,565701,168579.0,143.0,0.24,130.0,147.0,6240.0,141.09
2025-04-15 09:00:00,141.84,165409.0,198.69,103357.0,136.36,185476.0,263.04,105370.0,170.27,56.86,350885.0,208727.0,18.62,559612,142158.0,198.0,0.18,131.0,149.0,6119.0,142.38
2025-04-15 10:00:00,141.67,171941.0,197.77,101632.0,137.33,189696.0,262.5,103448.0,169.72,56.1,361637.0,205080.0,17.82,566717,156557.0,1875.5,0.21,129.0,147.0,6262.0,142.05
2025-04-15 11:00:00,142.21,184590.0,201.05,99938.0,138.3,203518.0,263.76,101910.0,171.63,58.84,388108.0,201848.0,17.96,589956,186260.0,324.5,0.25,131.0,149.0,6269.0,142.5
2025-04-15 12:00:00,142.9,160813.0,198.71,90219.0,138.23,190426.0,261.97,93050.0,170.8,55.81,351239.0,183269.0,18.52,534508,167970.0,1409.5,0.24,132.0,150.0,6032.0,143.48
2025-04-15 13:00:00,142.13,165858.0,202.53,99245.0,137.91,180770.0,273.28,98186.0,172.33,60.4,346628.0,197431.0,19.44,544059,149197.0,-260.0,0.2,128.0,148.86,6124.0,142.51
2025-04-15 14:00:00,141.73,168482.0,197.51,102192.0,137.1,177324.0,263.56,103633.0,169.62,55.78,345806.0,205825.0,18.55,551631,139981.0,454.5,0.19,131.0,149.0,6098.0,142.09
2025-04-15 15:00:00,141.94,172564.0,200.14,100581.0,137.03,188510.0,266.05,101962.0,171.04,58.19,361074.0,202543.0,19.06,563617,158531.0,1675.5,0.22,131.12,148.0,6210.0,142.43
2025-04-16 07:00:00,145.16,96361.0,191.69,57743.0,141.5,85232.0,248.79,56073.0,168.42,46.53,181593.0,113816.0,15.04,295409,67777.0,-180.5,0.16,134.5,150.0,3045.0,145.31
2025-04-16 08:00:00,147.05,179521.0,197.68,103548.0,143.17,178369.0,262.71,108256.0,172.36,50.63,357890.0,211804.0,17.02,569694,146086.0,-1602.5,0.19,134.5,152.0,6091.0,147.4
2025-04-16 09:00:00,146.63,163854.0,201.82,102895.0,142.16,167427.0,267.59,103445.0,174.22,55.19,331281.0,206340.0,17.94,537621,124941.0,277.5,0.17,131.0,151.0,5978.0,147.06
2025-04-16 10:00:00,145.75,160737.0,199.67,102462.0,141.46,168359.0,261.87,103338.0,172.71,53.92,329096.0,205800.0,18.31,534896,123296.0,-278.0,0.17,131.67,149.0,5836.0,146.0
2025-04-16 11:00:00,146.29,168316.0,200.64,104866.0,142.29,183616.0,267.94,105582.0,173.46,54.35,351932.0,210448.0,17.73,562380,141484.0,215.0,0.19,132.0,151.0,5993.0,146.63
2025-04-16 12:00:00,149.62,168151.0,201.48,107050.0,145.83,173715.0,264.88,107055.0,175.55,51.86,341866.0,214105.0,16.13,555971,127761.0,-503.0,0.17,133.0,156.0,6153.0,149.88
2025-04-16 13:00:00,150.83,156736.0,203.69,103441.0,145.78,157952.0,266.02,105918.0,177.26,52.86,314688.0,209359.0,17.35,524047,105329.0,237.5,0.15,136.0,157.0,6057.0,151.49
2025-04-16 14:00:00,152.95,161158.0,204.89,103302.0,147.86,165497.0,266.93,104475.0,178.92,51.95,326655.0,207777.0,17.54,534432,118878.0,-1079.5,0.16,138.0,160.0,6043.0,154.0
2025-04-16 15:00:00,153.67,148976.0,205.92,96192.0,148.44,159288.0,264.57,98324.0,179.8,52.25,308264.0,194516.0,16.62,502780,113748.0,1097.0,0.16,138.0,161.0,5723.0,154.7
2025-04-17 07:00:00,155.85,87245.0,206.49,50737.0,151.17,88977.0,268.41,51502.0,181.17,50.65,176222.0,102239.0,15.71,278461,73983.0,407.0,0.2,144.6,161.0,3079.0,156.43
2025-04-17 08:00:00,154.27,146236.0,207.69,96602.0,148.23,150775.0,276.82,97239.0,180.98,53.42,297011.0,193841.0,18.36,490852,103170.0,105.0,0.15,140.0,160.0,5930.0,155.3
2025-04-17 09:00:00,155.32,176908.0,206.09,103449.0,150.83,165699.0,272.07,104500.0,180.71,50.77,342607.0,207949.0,15.98,550556,134658.0,-1186.0,0.17,142.0,161.0,6020.0,155.81
2025-04-17 10:00:00,154.3,166932.0,207.34,103682.0,149.0,172592.0,273.85,106337.0,180.82,53.04,339524.0,210019.0,16.94,549543,129505.0,-161.0,0.17,141.0,160.0,6204.0,154.9
2025-04-17 11:00:00,155.55,166865.0,208.16,104883.0,150.72,171292.0,272.56,104814.0,181.85,52.61,338157.0,209697.0,17.26,547854,128460.0,398.0,0.17,141.71,163.0,6109.0,156.25
2025-04-17 12:00:00,159.62,162884.0,212.08,99716.0,154.44,159656.0,278.13,99774.0,185.85,52.46,322540.0,199490.0,17.48,522030,123050.0,-231.0,0.17,144.0,167.0,6178.0,160.74
2025-04-17 13:00:00,160.04,156927.0,210.66,100110.0,154.67,169541.0,268.7,103788.0,185.35,50.62,326468.0,203898.0,17.24,530366,122570.0,-422.0,0.17,147.0,166.0,6225.0,161.21
2025-04-17 14:00:00,159.01,159606.0,206.8,102555.0,152.56,154770.0,270.26,103735.0,182.9,47.79,314376.0,206290.0,17.55,520666,108086.0,1529.0,0.15,147.0,167.0,6198.0,160.43
2025-04-17 15:00:00,158.95,168637.0,209.11,106080.0,154.14,166325.0,270.51,110625.0,184.03,50.16,334962.0,216705.0,15.9,551667,118257.0,575.0,0.15,145.0,165.0,6263.0,159.66
2025-04-22 07:00:00,172.99,75147.0,226.58,48034.0,168.25,79410.0,285.68,48862.0,199.79,53.59,154557.0,96896.0,17.84,251453,57661.0,554.0,0.17,161.0,180.0,2868.0,173.66
2025-04-22 08:00:00,174.04,158616.0,227.32,101022.0,169.07,176323.0,289.54,105926.0,200.68,53.28,334939.0,206948.0,17.32,541887,127991.0,140.0,0.17,162.0,181.0,6029.0,174.56
2025-04-22 09:00:00,174.57,161628.0,232.82,101621.0,169.68,172686.0,294.96,102576.0,203.69,58.26,334314.0,204197.0,18.9,538511,130117.0,470.0,0.17,161.0,185.0,5956.0,175.22
2025-04-22 10:00:00,177.69,164742.0,228.08,96822.0,171.95,170289.0,289.39,100854.0,202.89,50.39,335031.0,197676.0,16.01,532707,137355.0,380.0,0.19,165.0,186.33,5985.0,178.8
2025-04-22 11:00:00,178.76,157515.0,229.5,102822.0,172.97,165532.0,291.41,105594.0,204.13,50.74,323047.0,208416.0,17.38,531463,114631.0,-97.0,0.16,166.0,187.0,6086.0,179.69
